SectionID,event_count,frequency_raw,trend_raw,mtbf_raw,age_raw,recency_raw,mtbf_days,first_event,last_event,frequency_score,trend_score,mtbf_score,age_score,recency_score,risk_score,rank,category
1467,19,19,-0.47533311820140567,122.22334104938271,13.075975359342916,1838.0,122.22334104938271,2014-12-12 01:34:00.000,2020-12-20 02:03:00.000,6.312292358803987,0.2036899784798174,95.31325549767725,69.85062066063537,87.29223648222175,37.03716163402252,96,Medium
693,25,25,0.058322225175890974,142.07459421633874,14.702258726899384,2726.0,142.07459421633874,2009-03-15 07:18:21.533,2018-07-16 02:16:20.100,8.305647840531561,0.2170026050198266,94.55204118196812,82.34799074268881,68.60929938985903,36.96736464508941,97,Medium
174,20,20,0.0931119974111302,225.08937697733913,13.995893223819301,1891.0,225.08937697733913,2009-02-10 18:00:21.667,2020-10-27 10:45:42.913,6.64451827242525,0.21787047461192824,91.3687640094043,76.91984010098884,86.17715127288028,36.963500953269595,98,Medium
1620,6,6,-4.3057050592034445,185.8304349236111,15.704312114989733,1890.0,185.8304349236111,2018-04-13 13:47:57.113,2020-10-28 17:27:05.000,1.9933554817275747,0.10813708691279995,92.87418376600877,90.0483904902167,86.19819061645276,36.924203554201554,99,Medium
1605,4,4,-0.19918688095173126,361.6357364583333,16.999315537303218,1627.0,361.6357364583333,2018-07-30 02:39:28.110,2021-07-19 00:25:51.000,1.3289036544850499,0.21057875374002233,86.1327699529729,100.0,91.73153797601515,36.91746875570087,100,Medium
1198,26,26,0.0,145.65122688287036,11.745379876796715,1723.0,145.65122688287036,2011-04-24 22:39:29.933,2021-04-13 05:23:40.000,8.637873754152823,0.2155476921956894,94.41489195693438,59.625499684409846,89.71176099305701,36.89384719613598,101,Medium
1351,15,15,0.06009637186974632,234.58690897569443,13.070499657768652,1304.0,234.58690897569443,2013-06-09 10:36:34.903,2022-06-06 15:48:40.000,4.983388704318937,0.21704686308386664,91.0045725268692,69.80854197349043,98.52724594992637,36.83294105999812,102,Medium
1590,10,10,-0.6175313877915762,159.94944461162552,13.070499657768652,1302.0,159.94944461162552,2018-06-30 00:18:11.870,2022-06-08 13:23:00.000,3.322259136212625,0.20014268436727425,93.86661382392604,69.80854197349043,98.56932463707132,36.82393579460762,103,Medium
1048,23,23,-0.7807365938781512,130.09101685237795,12.243668720054757,1830.0,130.09101685237795,2013-02-25 18:29:13.167,2020-12-27 18:32:38.000,7.641196013289036,0.1960713488414914,95.01156232988433,63.45466021460129,87.4605512308016,36.81727005237869,104,Medium
1484,0,0,0.0,inf,12.7419575633128,inf,,,,0.0,0.2155476921956894,100.0,67.28382074479278,100.0,36.7822689975282,105,Medium
715,12,12,0.0,364.8806186868687,14.702258726899384,1299.0,364.8806186868687,2011-06-15 15:25:00.000,2022-06-11 07:54:00.000,3.9867109634551494,0.2155476921956894,86.00834199951439,82.34799074268881,98.63244266778877,36.74894750120886,106,Medium
79,19,19,0.0,234.45518419753088,14.088980150581794,1948.0,234.45518419753088,2009-02-10 19:31:32.933,2020-09-01 00:09:55.397,6.312292358803987,0.2155476921956894,91.00962363301491,77.63517778245318,84.97790868924889,36.72642262240351,107,Medium
1547,31,31,0.05182396811412575,63.05232214621914,8.854209445585216,1381.0,63.05232214621914,2017-01-15 10:37:07.997,2022-03-22 00:17:27.000,10.299003322259136,0.2168404987643607,97.58222190928691,37.4079528718704,96.90721649484536,36.60682260601075,108,Medium
1569,14,14,-0.0076201879182424435,113.11960428507835,12.933607118412047,1776.0,113.11960428507835,2017-02-10 09:26:42.467,2021-02-19 22:45:42.000,4.651162790697675,0.21535759812621333,95.66234654463298,68.75657479486641,88.59667578371554,36.54954074306053,109,Medium
1202,23,23,-0.09879708016125284,169.75033933238637,11.745379876796715,1633.0,169.75033933238637,2011-04-21 19:28:37.997,2021-07-12 07:39:23.000,7.641196013289036,0.21308308906231418,93.49078962252904,59.625499684409846,91.60530191458027,36.54892746132156,110,Medium
357,17,17,0.0,287.1643620753762,12.93908281998631,1347.0,287.1643620753762,2009-09-25 08:11:33.867,2022-04-24 23:18:28.000,5.647840531561462,0.2155476921956894,88.98844237899401,68.79865348201135,97.6225541763097,36.47044035072635,111,Medium
784,18,18,0.1090146698062451,274.84901595383985,12.687200547570157,1371.0,274.84901595383985,2009-06-15 07:16:18.367,2022-03-31 17:40:13.000,5.980066445182724,0.2182671844757225,89.46068550096633,66.86303387334314,97.11760993057017,36.43779153251749,112,Medium
1608,1,1,0.0,inf,16.999315537303218,3009.0,,2017-10-05 13:46:53.000,2017-10-05 13:46:53.000,0.33222591362126247,0.2155476921956894,100.0,100.0,62.65516515884704,36.43568250870107,113,Medium
1035,6,6,0.0,471.56028472222226,16.999315537303218,1570.0,471.56028472222226,2015-04-01 00:46:42.000,2021-09-13 20:00:45.000,1.9933554817275747,0.2155476921956894,81.91761340428629,100.0,92.93078055964654,36.42816207847549,114,Medium
1330,7,7,0.3077529548647782,531.8775194193673,16.999315537303218,1417.0,531.8775194193673,2013-05-20 15:07:42.933,2022-02-13 21:29:29.000,2.3255813953488373,0.223224932207512,79.60469430798047,100.0,96.14980012623606,36.40567859564367,115,Medium
1375,6,6,-1.6785414277734114,289.24859490740744,16.999315537303218,2241.0,289.24859490740744,2015-11-27 09:55:04.000,2019-11-12 15:44:57.000,1.9933554817275747,0.173674607934107,88.90852057981742,100.0,78.81338102251209,36.40413528880288,116,Medium
1324,3,3,0.0,0.004456018518518519,13.204654346338124,1751.0,0.004456018518518519,2021-03-16 16:07:28.000,2021-03-16 16:20:18.000,0.9966777408637874,0.2155476921956894,99.99984954557166,70.83946980854196,89.12265937302756,36.398906959622536,117,Medium
1335,48,48,0.031437581187228086,79.68570917134556,5.853524982888432,1263.0,79.68570917134556,2012-04-15 17:54:12.197,2022-07-17 23:23:00.000,15.946843853820598,0.21633193765085182,96.94439959067718,14.348832316431723,99.38985903639806,36.39822738666834,118,Medium
365,14,14,-0.06785840751031916,354.4345855591168,13.839835728952773,1302.0,354.4345855591168,2009-10-26 19:22:05.500,2022-06-08 10:57:32.000,4.651162790697675,0.21385488868871516,86.4089046185259,75.72059751735748,98.56932463707132,36.39214383806443,119,Medium
1598,3,3,0.0,212.8845173611111,16.999315537303218,2375.0,212.8845173611111,2018-05-01 11:28:00.000,2019-07-01 05:55:24.600,0.9966777408637874,0.2155476921956894,91.83677042607515,100.0,75.9941089837997,36.36948911594625,120,Medium
1352,18,18,-0.04719285610615487,154.1617890570534,13.070499657768652,1999.0,154.1617890570534,2013-05-09 04:40:24.233,2020-07-11 22:41:00.000,5.980066445182724,0.214370413870841,94.08854672788333,69.80854197349043,83.90490216705238,36.33566961891261,121,Medium
1026,24,24,0.018768383434163878,192.07414452495973,10.595482546201232,1292.0,192.07414452495973,2010-05-15 01:30:00.000,2022-06-18 18:25:40.000,7.973421926910299,0.21601589041110963,92.63476305580451,50.788975383968015,98.77971807279613,36.3285236038587,122,Medium
416,12,12,0.0,279.98764367634675,16.999315537303218,2672.0,279.98764367634675,2010-04-02 06:30:29.867,2018-09-07 03:14:46.417,3.9867109634551494,0.2155476921956894,89.26364015815729,100.0,69.74542394277299,36.27650618616698,123,Medium
1249,5,5,0.0,449.9903595688658,16.999315537303218,1687.0,449.9903595688658,2016-06-14 07:50:59.733,2021-05-19 06:55:28.000,1.6611295681063125,0.2155476921956894,82.74473175683646,100.0,90.46917736166631,36.23114635942006,124,Medium
1454,4,4,0.0,166.25891813271605,14.088980150581794,1623.0,166.25891813271605,2020-03-11 06:09:03.323,2021-07-23 00:47:34.903,1.3289036544850499,0.2155476921956894,93.62467133654512,77.63517778245318,91.81569535030508,36.18902478270354,125,Medium
1350,33,33,-0.18143968148009562,39.62670793041088,13.070499657768652,3373.0,39.62670793041088,2013-04-17 21:36:27.067,2016-10-06 22:55:09.153,10.96345514950166,0.21102147738484095,98.48049834278861,69.80854197349043,54.99684409846412,36.06660294742497,126,Medium
1577,4,4,0.0,298.99207933256173,16.999315537303218,2274.0,298.99207933256173,2017-04-26 10:02:34.037,2019-10-10 09:28:21.000,1.3289036544850499,0.2155476921956894,88.53489782829953,100.0,78.11908268462024,36.03789103624062,127,Medium
1540,33,33,0.07622390251655814,66.32263913953993,7.655030800821355,1324.0,66.32263913953993,2016-07-25 18:40:36.307,2022-05-18 02:27:49.000,10.96345514950166,0.21744918228703397,97.4568186366932,28.19272038712392,98.10645907847675,36.01285327179605,128,Medium
1512,5,5,-0.46394756869651876,579.9805584490741,16.999315537303218,1337.0,579.9805584490741,2015-12-27 17:04:00.000,2022-05-04 15:12:01.000,1.6611295681063125,0.20397400368520954,77.76013962770068,100.0,97.8329476120345,35.9677115365021,129,Medium
1339,13,13,-0.06580807865841187,275.0722151813271,12.752908966461328,1347.0,275.0722151813271,2013-04-10 15:13:41.300,2022-04-24 12:01:34.000,4.318936877076411,0.2139060364240998,89.45212672405741,67.3679781190827,97.6225541763097,35.954582990433494,130,Medium
775,8,8,0.0,565.7630603951719,16.999315537303218,1580.0,565.7630603951719,2010-10-31 00:23:21.073,2021-09-03 08:35:00.000,2.6578073089700998,0.2155476921956894,78.30532249153177,100.0,92.72038712392174,35.917222691886984,131,Medium
1536,10,10,-0.6348727087811552,127.10924627057614,14.392881587953456,2356.0,127.10924627057614,2016-06-01 05:42:45.100,2019-07-20 05:18:35.000,3.322259136212625,0.19971008581296446,95.1259010285014,79.97054491899853,76.39385651167683,35.87433856789548,132,Medium
1458,24,24,1.8901433139468438,78.07055958132045,10.491444216290212,1891.0,78.07055958132045,2015-11-27 14:53:00.000,2020-10-27 05:49:56.000,7.973421926910299,0.2626994210370504,97.00633396729303,49.98948032821376,86.17715127288028,35.87430248324588,133,Medium
